,reflection_BB,emission_BB,reflection_depth,emission_depth
3808,2691880.987281992,2610699.617107076,74.0350546098592,71.8023157916874
3809,2689830.524220494,2612651.506451585,74.0350546098592,71.91077475512286
3810,2687781.986096689,2614603.2988876808,74.0350546098592,72.0193449534132
3811,2685735.3707782985,2616554.9932331885,74.0350546098592,72.12802643232186
3812,2683690.676135732,2618506.5883067753,74.0350546098592,72.23681923756975
3813,2681647.9000421036,2620458.082927962,74.0350546098592,72.34572341483481
3814,2679607.040373218,2622409.475917092,74.0350546098592,72.45473900975152
3815,2677568.0950075625,2624360.7660953663,74.0350546098592,72.56386606791175
3816,2675531.0618263115,2626311.9522848413,74.0350546098592,72.6731046348647
3817,2673495.938713322,2628263.0333083905,74.0350546098592,72.7824547561155
3818,2671462.723555125,2630214.007989768,74.0350546098592,72.89191647712728
3819,2669431.4142409246,2632164.875153561,74.0350546098592,73.00148984331959
3820,2667402.008662596,2634115.6336252056,74.0350546098592,73.11117490006883
3821,2665374.5047146766,2636066.282230993,74.0350546098592,73.22097169270842
3822,2663348.9002943696,2638016.8197980677,74.0350546098592,73.33088026652861
3823,2661325.193301532,2639967.2451544222,74.0350546098592,73.44090066677636
3824,2659303.381638675,2641917.557128911,74.0350546098592,73.55103293865572
3825,2657283.4632109646,2643867.754551234,74.0350546098592,73.66127712732712
3826,2655265.4359262064,2645817.8362519573,74.0350546098592,73.77163327790822
3827,2653249.2976948568,2647767.8010624917,74.0350546098592,73.8821014354728
3828,2651235.046430007,2649717.647815117,74.0350546098592,73.99268164505189
3829,2649222.680047381,2651667.375342969,74.0350546098592,74.10337395163309
3830,2647212.196465341,2653616.982480037,74.0350546098592,74.2141784001604
3831,2645203.593604875,2655566.468061184,74.0350546098592,74.32509503553489
3832,2643196.8693895894,2657515.83092213,74.0350546098592,74.43612390261413
3833,2641192.0217457204,2659465.0698994515,74.0350546098592,74.54726504621206
3834,2639189.0486021163,2661414.1838305923,74.0350546098592,74.65851851109933
3835,2637187.9478902374,2663363.171553864,74.0350546098592,74.76988434200332
3836,2635188.7175441585,2665312.031908443,74.0350546098592,74.88136258360773
3837,2633191.3555005565,2667260.763734376,74.0350546098592,74.99295328055301
3838,2631195.8596987124,2669209.3658725712,74.0350546098592,75.10465647743592
3839,2629202.2280805046,2671157.8371648127,74.0350546098592,75.21647221880988
